2.900000000000000000e+03 1.000000000000000000e+00 1.137828347926574460e-02 9.886217165207342727e-01
2.900000000000000000e+03 1.000000000000000000e+00 1.142272989910662721e-02 9.885772701008933572e-01
2.900000000000000000e+03 1.000000000000000000e+00 1.146717631894750809e-02 9.885328236810524416e-01
2.900000000000000000e+03 1.000000000000000000e+00 1.151162273878839071e-02 9.884883772612116370e-01
2.900000000000000000e+03 1.000000000000000000e+00 1.155606915862927159e-02 9.884439308413707215e-01
2.900000000000000000e+03 1.000000000000000000e+00 1.160051557847015420e-02 9.883994844215298059e-01
2.900000000000000000e+03 1.000000000000000000e+00 1.164496199831103508e-02 9.883550380016890013e-01
2.900000000000000000e+03 1.000000000000000000e+00 1.168940841815191770e-02 9.883105915818480858e-01
2.900000000000000000e+03 1.000000000000000000e+00 1.173385483799279858e-02 9.882661451620071702e-01
2.900000000000000000e+03 1.000000000000000000e+00 1.177830125783368119e-02 9.882216987421663656e-01
2.900000000000000000e+03 1.000000000000000000e+00 1.182274767767456207e-02 9.881772523223254501e-01
2.900000000000000000e+03 1.000000000000000000e+00 1.186719409751544468e-02 9.881328059024845345e-01
2.900000000000000000e+03 1.000000000000000000e+00 1.191164051735632556e-02 9.880883594826437299e-01
2.900000000000000000e+03 1.000000000000000000e+00 1.195608693719720818e-02 9.880439130628028144e-01
2.900000000000000000e+03 1.000000000000000000e+00 1.200053335703809079e-02 9.879994666429618988e-01
2.900000000000000000e+03 1.000000000000000000e+00 1.204497977687897167e-02 9.879550202231209832e-01
2.900000000000000000e+03 1.000000000000000000e+00 1.208942619671985429e-02 9.879105738032801787e-01
2.900000000000000000e+03 1.000000000000000000e+00 1.213387261656073517e-02 9.878661273834392631e-01
2.900000000000000000e+03 1.000000000000000000e+00 1.217831903640161778e-02 9.878216809635983475e-01
2.900000000000000000e+03 1.000000000000000000e+00 1.222276545624249866e-02 9.877772345437575430e-01
2.900000000000000000e+03 1.000000000000000000e+00 1.226721187608338128e-02 9.877327881239166274e-01
2.900000000000000000e+03 1.000000000000000000e+00 1.231165829592426215e-02 9.876883417040757118e-01
2.900000000000000000e+03 1.000000000000000000e+00 1.235610471576514477e-02 9.876438952842349073e-01
2.900000000000000000e+03 1.000000000000000000e+00 1.240055113560602565e-02 9.875994488643939917e-01
2.900000000000000000e+03 1.000000000000000000e+00 1.244499755544690826e-02 9.875550024445530761e-01
2.900000000000000000e+03 1.000000000000000000e+00 1.248944397528778914e-02 9.875105560247121605e-01
2.900000000000000000e+03 1.000000000000000000e+00 1.253389039512867176e-02 9.874661096048713560e-01
2.900000000000000000e+03 1.000000000000000000e+00 1.257833681496955437e-02 9.874216631850304404e-01
2.900000000000000000e+03 1.000000000000000000e+00 1.262278323481043525e-02 9.873772167651895248e-01
2.900000000000000000e+03 1.000000000000000000e+00 1.266722965465131787e-02 9.873327703453487203e-01
2.900000000000000000e+03 1.000000000000000000e+00 1.271167607449219875e-02 9.872883239255078047e-01
2.900000000000000000e+03 1.000000000000000000e+00 1.275612249433308136e-02 9.872438775056668891e-01
2.900000000000000000e+03 1.000000000000000000e+00 1.280056891417396224e-02 9.871994310858260846e-01
2.900000000000000000e+03 1.000000000000000000e+00 1.284501533401484485e-02 9.871549846659851690e-01
2.900000000000000000e+03 1.000000000000000000e+00 1.288946175385572573e-02 9.871105382461442534e-01
